user_id,category,real_preference,total_tweets,real_tweets,fake_tweets,tweet_ids
user_7566,light,0.2879110769114569,1,0,1,1014316424494567425
user_7567,light,0.879752124968743,5,4,1,1013571599025360896	925627936270700544	895917452688855041	1013448095777067010	1036406878098599937
user_7568,light,0.058686730266225146,1,0,1,934555076672098304
user_7569,moderate,0.95,12,11,1,584490568895619072	916516313656385536	1067421830238138374	898808032087298048	875501202477203456	904658964109025280	1063761370716483585	865763567244460032	1071138385211871235	1011395428766683136	1009083410701324289	1031263519864500225
user_7570,light,0.23035246271539225,4,0,4,901429854171787264	952555477988147200	842591657048473600	822059657334312960
user_7571,light,0.09834859629934474,2,0,2,1037404383162642432	1051970252370784256
user_7572,light,0.8014494705849734,7,5,2,1022470892499218435	998074117994754048	866400358653771778	874384164149178368	996855722456567809	305080427264217089	648015687286411264
user_7573,light,0.7197527576683412,4,2,2,940311476769734656	930886387993255936	874438428871585792	1037517231276609536
user_7574,moderate,0.8803681675967087,13,11,2,892113893799153665	1034657444914294785	917405569702612992	935150235613126656	1065250738627072000	1011430199588720640	1002401048114262016	928708660036911104	985028412107558912	902558920987877376	874525703781351424	851978079614513153	1054138884857024512
user_7575,light,0.1754440536551523,3,0,3,617583830761779200	851533055818956803	1032114164943278080
user_7576,light,0.9282053545162838,1,0,1,1052188942945128448
user_7577,light,0.06815505703191663,1,0,1,914230790451601409
user_7578,light,0.06532696764413465,7,0,7,672151232090361856	1036739868746043393	941875588494692352	1014581016457953280	901255671827619840	1019246653914697728	1035151475197046785
user_7579,light,0.8540584238081739,4,3,1,886646904943194113	1058874538191192064	726552232959700992	991772866168242181
user_7580,light,0.833000224516656,1,0,1,952268902117134339
user_7581,moderate,0.7564512882398671,12,9,3,728284629522862081	1020884150100873216	966336555299172352	1020771355644420096	996066153448566785	1024459794801782785	867832921733832707	979562387597651968	866532690388033536	1025509594163027968	856971803218063360	855743518379188224
user_7582,light,0.8186252669417429,10,8,2,996731527001137153	944661665974435840	930004836531298304	1018324717193883650	1010261244350205952	979448463950778370	802122249650245632	757693296151932929	809508042278600705	1057673826648162304
user_7583,light,0.2865315641612194,7,2,5,875480631894876160	864973846977273856	1014791483084427264	1021208473265156098	1057630442994704384	910236364737843200	839676318530875393
user_7584,moderate,0.7544972803859266,13,9,4,920529473493139456	902807168310697984	1023263012671639552	859084529423745024	1013952375185387520	969216464912834561	882412840581287936	970078656595988480	202032345799340032	925761055271342080	395310615742275584	1037100049770209281	903428764868235266
user_7585,light,0.8435259361311315,10,8,2,1020946608509411328	1056610529622470657	1062104633814982658	1063238349824188416	996688351834071040	1021229312240857088	978534430246453250	964159262942515201	1002337075901820928	878021063656865793
user_7586,light,0.704832134080873,3,2,1,939929409418444800	991527043337805824	621804643715145728
user_7587,light,0.849580627230711,2,1,1,931133226034323456	905139748620177413
user_7588,moderate,0.06016375556776482,11,0,11,940825421662359552	1037402059480461312	699731803725107201	989411052726124544	820751572560965633	1035498359740657665	1005338827362373632	1036893775321227264	493816152988995585	958511633311002624	796723640247062530
user_7589,light,0.05,9,0,9,1037403460214218752	1037171077615636480	1049714591817748480	900283065024380928	1020320925504483328	987313827292372992	713960745453617156	799598223216082944	1035949919851503619
user_7590,light,0.9402635532626519,8,7,1,957035732647936003	1012299061964230656	914583484051738625	856912588881379329	944073060931555329	949533340058767360	928670358609244160	1040242052607488000
user_7591,light,0.8547701312212037,3,2,1,1062482784290291712	981293425298493440	887008761747034113
user_7592,light,0.2102298961464339,10,2,8,868653684875329538	876487837436321792	991884480137773056	932616694559903744	333102464985341952	941331899968118784	1035565026269163521	953884616313769984	933478852017512448	899584695654109186
user_7593,light,0.30549778187746,3,0,3,250269430569910272	1036880650895347712	978430436652273664
user_7594,light,0.7841274177849876,6,4,2,1020814377769893888	1014717764391534593	864824740850028544	970683584607670272	1017263388936663040	1037488190419070976
user_7595,moderate,0.2152797102317365,13,2,11,1020157301188153344	1063582665046142977	827147262962843649	794637335631695873	900040242245324800	957877887339843586	1036440155937222658	749281827400003584	741679212281597952	932466975254687744	1007881116416724992	992950210518171648	1024081945460912128
user_7596,light,0.2710573600488954,4,1,3,981042269288529922	1036433299286188033	745139286144520193	678232007294386176
user_7597,light,0.25802942531167106,1,0,1,1037880850409390080
user_7598,light,0.05,2,0,2,787324118190391296	963546963449909252
user_7599,moderate,0.7179742299574511,11,7,4,938510217939177473	1068995681887690753	1070710566820360192	862423039463575554	976734754019004416	962506722421231618	1001356041026760704	1035695157331550208	1036488125319589893	939232507123388416	988505729559654401
user_7600,light,0.95,8,7,1,943982231898542080	1057027706708062208	1014407116189249536	957672656710590464	924097563392868352	751868153462796288	1020825535486746624	891616208767901696
user_7601,light,0.3001391691182901,6,1,5,860744481292689408	915185277953507328	109575380779802624	924886004791574528	1013064361953222657	801614615608258560
user_7602,light,0.19768538737225352,4,0,4,973644275853520896	901370481118502912	971484756415152128	714827486542954496
user_7603,light,0.7480212385024614,9,6,3,1019324669306867712	405555717618147329	859844256520974340	954356286275153920	1060197639977947136	864968761085800448	1036746559134683136	23422483067568129	835024399803768833
user_7604,light,0.2854248037634924,3,0,3,1044299858851573763	921172441585430528	904675208182857728
user_7605,light,0.8331256678013594,9,7,2,921952874237759488	947151595015426048	982842013635751936	971727128696832002	904566086292656129	923364906161836037	914729996861788160	827767076014194688	1037453441776402432
user_7606,light,0.3445760735236728,3,1,2,1021095640653279232	956863682931298304	940668869156335616
user_7607,light,0.18246137761121434,3,0,3,756451933049663489	1054521506166910976	1061007334921658369
user_7608,light,0.1306965441114792,4,0,4,1016559175814537217	1033883293077262337	1059479599367815168	1036850691711483905
user_7609,light,0.7819567931214549,5,3,2,1020965480918495232	859187248918482946	965971632257929216	434633765592121345	953306822458228741
user_7610,light,0.22958072839435786,7,1,6,890806845685628928	1036281060030664710	1037115673082781697	1036708519888740352	966361169203212288	935888030086455297	1031396086865321984
user_7611,light,0.3410785134081151,8,2,6,899636895591825409	998495029411897345	821264144045404160	1020941439868563458	929200927403151360	1028898986030190593	1051571083445452801	1037377912452857856
user_7612,light,0.33608235740615877,1,0,1,653305633119178752
user_7613,light,0.8181966699416612,3,2,1,935221913995087873	955557488010477568	175677051666313216
user_7614,light,0.847847466077669,5,4,1,1072235015604396032	860238386568626176	1067812888415481859	966467217004072961	745006739825766400
user_7615,moderate,0.29743431049850005,14,4,10,1021076228986621952	993489508376203264	1003264032353259521	683421035367014401	1044182310700998656	1036305563561484289	914645152261705728	909933301024149504	1036634988471640064	1046823259797377026	1046082670462218241	240854825670164480	1060960880538595329	969744544437809152
user_7616,light,0.947229814433511,2,1,1,935500024062136321	955959353848180736
user_7617,light,0.14777216956233635,8,1,7,897651088735776770	1054402625033068544	1051813795356712960	876572353018417152	866362486651588608	963268659367038976	1028443773091676160	1033115495304552448
user_7618,moderate,0.34179316423813566,13,4,9,947840044995366913	970422889668374528	874112119960199168	890097774649331712	1009478497063010305	1011368450856505344	704119573885288448	859647960791089153	830977685132304386	940711925675102208	800335690672111616	1036116403420426241	870474885772042242
user_7619,light,0.14005451115505868,1,0,1,1060590339101286404
user_7620,light,0.8136505823909898,9,7,2,1018892072730820608	978995141770989569	1010920887774670854	1010185691467272192	855992493778907144	859865694900436992	1073547024300163072	517818102210244608	1037021037219782656
user_7621,light,0.05937379978564905,3,0,3,828748141360934912	839538021544271872	1012348246923018240
user_7622,light,0.7642016287997532,4,3,1,1005876726621065217	976188792917975040	1021106462729416704	937849604787376128
user_7623,light,0.8046574719966736,3,2,1,942793674911633410	885968005078949888	290422808788475905
user_7624,light,0.8708403906808341,3,2,1,971896881029804032	1013065732744237057	1037176778798845952
user_7625,moderate,0.12354523940433187,20,2,18,862928980483219456	954628050603380737	1055873970958991362	982185219443707904	867583212465377281	1036630987927707650	354933546885976066	701347802262204416	996410478678237184	1071398051057729538	1013417577178189824	940080906718425088	850612062992572417	935087806489165828	1054221728023486466	699957456181600256	916154828228882433	955263790647476224	899977762718580736	1000996532924149760
user_7626,moderate,0.7392113418652787,11,8,3,1021181019578421249	990867918434029569	758152258949382144	946145787226001408	1052824217954209792	592292544299540480	878493896514428929	974019094440628224	902612587329806342	1036716950339117061	1047232550270369792
user_7627,moderate,0.2514421284234856,12,3,9,1051536425810837504	879040901733134337	906121318512373760	986875420737003520	1036654753432973318	233543135026884609	1036492480974344192	1003366969167540230	1036812485171576832	1036972509675933696	956909886541099008	912093193008766981
user_7628,light,0.8544508125555828,9,7,2,15418324594720768	859804556263161856	947181552911384576	996695958162411520	876278696650387457	1004564145113530368	868955315814842369	640527054857891848	47430582313037824
user_7629,light,0.8839864960755226,1,0,1,1033524207290703872
user_7630,light,0.7728129216118099,9,6,3,1007664280202809345	859028464845717504	864537963677364224	1033522162311655424	522949227883016192	1052866774977396737	1064742433190281216	670293483446497281	1036435677368467456
user_7631,moderate,0.28705714797048476,11,3,8,1013122487649894401	866505345568448512	883373370116419584	1054357695137042433	939743551881019393	817841197112692736	651405464979181569	1035921973585563649	1019180355796885504	940719018310295552	1016728083989180416
user_7632,light,0.6623838820242371,3,1,2,948465453004939264	1034126816590655489	926998512281243648
user_7633,moderate,0.8247658313976747,11,9,2,921260994600538112	870157422270140417	966025287778689024	122366277175091201	1029123436751151104	862098650599612417	851427531291078656	961339532531683329	904931667911073792	862271018764820480	1036602632796815360
user_7634,moderate,0.1297749621371065,11,1,10,972757594598203392	864505193710452742	1019462780678651904	1009882674260054017	952657338296659968	1007401790898409473	777797757364862976	1058275117980098561	964902294927101953	964756990986682368	948181923150618626
user_7635,moderate,0.9096657625863649,15,13,2,1063862882587238400	992246157991530498	1074110203652661248	1022802288899964929	925275962073370624	968025274750308353	1062457599352885249	1018236066787143680	940516207366737920	1013881267757015041	1044830477083987971	905136921755742208	980426835778469889	1019560388134703104	874640165683302400
